"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2024","National Park Service","140","2958","120","129216","32","3","1994","2857","64","111154","25012","0","0","0","5677","139","233636","167","9","8688","3","2","40","5649","129","238810","0","0","0","198","14","3554","2904","127","2015","124","779","77","123","22","10","4","8","3","8","4","4812","111","205526","1035","108","36838","5","1","73","0","0","0","0","0","0","71","6","3210","40","7","2941","0","0","0","1"
"2024","Pennsylvania State University","9","82","9","2550","0","0","0","9","1","531","24935","0","0","0","91","9","3081","0","0","0","0","0","0","53","7","2264","0","0","0","38","3","817","78","9","2","1","10","1","0","0","1","1","0","0","0","0","64","5","1917","27","7","1164","0","0","0","0","0","0","0","0","0","0","0","0","2","1","126","0","0","0","0"
"2024","Hawaii Pacific University","10","138","10","5514","0","0","0","17","9","678","25024","0","0","0","155","10","6192","0","0","0","0","0","0","150","10","6014","0","0","0","5","2","178","136","10","9","8","9","8","1","1","0","0","0","0","0","0","95","10","4046","60","10","2146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","The University System of Georgia","21","435","17","17872","0","0","0","104","9","4974","24975","0","0","0","539","21","22846","0","0","0","0","0","0","539","21","22846","0","0","0","0","0","0","320","16","126","19","87","11","6","3","0","0","0","0","0","0","370","18","15058","169","16","7788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","California Department of Fish & Wildlife","48","678","46","23101","0","0","0","273","15","10658","24876","0","0","0","937","48","33541","14","3","218","0","0","0","932","47","33223","0","0","0","19","8","536","274","36","369","44","300","27","8","6","0","0","0","0","0","0","704","42","26863","247","27","6896","0","0","0","0","0","0","0","0","0","0","0","0","7","7","287","0","0","0","0"
"2024","Old Dominion University","46","666","45","17487","58","3","4894","115","25","1906","24930","0","0","0","779","45","19270","60","3","5017","0","0","0","409","23","15656","1","1","60","429","28","8571","613","44","113","36","67","30","21","5","11","1","4","2","10","2","191","15","10137","648","42","14150","17","12","482","2","2","60","0","0","0","2","2","35","53","8","4232","0","0","0","0"
"2024","Smithsonian Institution","76","2199","76","92325","0","0","0","59","17","2866","24953","0","0","0","2258","76","95191","0","0","0","0","0","0","2258","76","95191","0","0","0","0","0","0","1572","75","497","58","186","33","3","2","0","0","0","0","0","0","1952","76","77925","306","26","17266","36","7","1420","0","0","0","0","0","0","0","0","0","1","1","37","0","0","0","0"
"2024","University of Alaska","56","920","56","25178","0","0","0","0","0","0","24980","0","0","0","920","56","25178","0","0","0","0","0","0","593","42","15757","1","1","30","326","23","9391","698","55","184","36","36","9","2","2","0","0","0","0","0","0","254","33","6660","666","54","18518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Central Caribbean Marine Institute","10","358","10","17647","37","3","3945","277","9","12902","30338","0","0","0","603","10","28288","69","2","6206","0","0","0","666","10","34211","6","1","283","0","0","0","92","8","496","10","24","5","2","1","19","3","9","2","30","2","572","9","29094","100","7","5400","0","0","0","5","1","63","0","0","0","0","0","0","65","3","5770","0","0","0","0"
"2024","Alaska Pacific University","14","202","14","5419","0","0","0","0","0","0","24864","0","0","0","202","14","5419","0","0","0","0","0","0","202","14","5419","0","0","0","0","0","0","127","14","52","12","22","9","1","1","0","0","0","0","0","0","45","3","1086","157","14","4333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","University of Central Florida","23","260","23","8023","0","0","0","0","0","0","30224","0","0","0","260","23","8023","0","0","0","0","0","0","260","23","8023","0","0","0","0","0","0","204","21","38","8","13","4","5","2","0","0","0","0","0","0","46","6","1214","214","21","6809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Florida State University","47","748","42","24675","0","0","0","298","24","15806","24897","15","1","1960","1031","47","38521","0","0","0","0","0","0","986","47","37933","0","0","0","60","6","2548","635","42","169","36","234","26","8","6","0","0","0","0","0","0","738","42","32334","308","35","8147","0","0","0","0","0","0","0","0","0","15","7","461","4","2","80","0","0","0","0"
"2024","The University of New Hampshire","33","597","33","19369","0","0","0","10","5","281","24973","0","0","0","607","33","19650","0","0","0","0","0","0","540","29","17412","0","0","0","67","8","2238","363","29","223","30","21","11","0","0","0","0","0","0","0","0","362","21","11399","245","22","8251","0","0","0","0","0","0","0","0","0","0","0","0","4","2","167","0","0","0","0"
"2024","Applied Research Laboratories: The University of Texas @ Austin","9","277","9","4948","0","0","0","0","0","0","24867","0","0","0","277","9","4948","0","0","0","0","0","0","277","9","4948","0","0","0","0","0","0","91","9","161","8","22","5","3","3","0","0","0","0","0","0","270","9","4688","7","9","260","0","0","0","0","0","0","0","0","0","277","9","4948","0","0","0","0","0","0","0"
"2024","Coral World Ocean & Reef Initiative","16","842","16","43712","0","0","0","0","0","0","32337","0","0","0","842","16","43712","0","0","0","0","0","0","842","16","43712","0","0","0","0","0","0","398","13","444","16","0","0","0","0","0","0","0","0","0","0","734","16","38085","108","16","5627","37","11","2160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Guided Discoveries","21","314","21","13804","0","0","0","0","0","0","32183","0","0","0","314","21","13804","0","0","0","0","0","0","314","21","13804","0","0","0","0","0","0","251","21","54","14","9","6","0","0","0","0","0","0","0","0","199","19","9298","115","15","4506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Marine Biological Labratory","9","113","9","4006","0","2","0","17","2","1006","24911","0","0","0","130","9","5012","0","0","0","0","0","0","89","7","3748","0","0","0","41","4","1264","72","9","50","6","8","3","0","0","0","0","0","0","0","0","119","8","4659","11","2","353","0","0","0","16","2","954","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Ruppin Academic Center","77","91","77","5460","0","0","0","0","0","0","24942","0","0","0","91","77","5460","0","0","0","0","0","0","91","77","5460","0","0","0","0","0","0","60","41","31","36","0","0","0","0","0","0","0","0","0","0","31","36","1860","60","41","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","San Francisco State University","11","309","11","13032","0","0","0","2","1","28","24946","0","0","0","311","11","13060","0","0","0","0","0","0","311","11","13060","0","0","0","0","0","0","274","10","37","9","0","0","0","0","0","0","0","0","0","0","305","10","12918","6","3","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","University of Mississippi","2","5","2","220","0","0","0","97","2","5701","24994","0","0","0","102","2","5921","0","0","0","0","0","0","102","2","5921","0","0","0","0","0","0","5","2","20","2","64","2","13","2","0","0","0","0","0","0","101","2","5861","1","1","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Ripleys Entertainment","86","5824","86","164358","0","0","0","0","0","0","24940","0","0","0","5824","86","164358","0","0","0","0","0","0","0","0","0","0","0","0","5824","86","164358","5824","86","0","0","0","0","0","0","0","0","0","0","0","0","5824","86","164358","0","0","0","5824","86","164358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Reef Check","40","1517","40","74962","0","0","0","50","5","2955","29691","0","0","0","1567","40","77917","0","0","0","0","0","0","0","0","0","0","0","0","1567","40","77917","678","40","840","40","48","5","1","1","0","0","0","0","0","0","1125","40","59730","442","40","18187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","College of the Florida Keys","9","185","9","7672","0","0","0","0","0","0","24896","0","0","0","185","9","7672","0","0","0","0","0","0","181","9","7542","0","0","0","4","1","130","96","8","58","8","28","4","1","1","2","1","0","0","0","0","78","5","3540","107","8","4132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Merkel & Associates, Inc.","13","1780","13","89095","0","0","0","0","0","0","24915","0","0","0","1780","13","89095","0","0","0","0","0","0","1780","13","89095","0","0","0","0","0","0","1746","13","30","4","4","1","0","0","0","0","0","0","0","0","1780","13","89095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","National Aquarium","115","2384","115","152238","0","0","0","0","0","0","32043","0","0","0","2381","113","152088","0","0","0","3","2","150","933","52","58912","0","0","0","1451","63","93326","2384","115","0","0","0","0","0","0","0","0","0","0","0","0","2266","88","146239","118","27","5999","2384","115","152238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","NIWA New Zealand","38","2643","38","57204","0","0","0","256","13","11362","24923","0","0","0","2899","38","68566","0","0","0","0","0","0","1113","38","43060","0","0","0","1786","25","25506","2326","38","504","33","63","22","6","8","0","0","0","0","0","0","2587","38","55518","312","38","13048","0","0","0","0","0","0","4","1","94","0","0","0","0","0","0","0","0","0","0"
"2024","South Carolina Aquarium","76","5326","76","197694","0","0","0","6","2","222","24954","0","0","0","5113","75","189813","0","0","0","219","11","8103","5203","73","193143","0","0","0","129","9","4773","171","13","5155","73","6","2","0","0","0","0","0","0","0","0","5276","75","195837","56","29","2079","5326","76","197062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","North Carolina Underwater Archaeology Branch","9","129","9","3162","0","0","0","0","0","0","28283","0","0","0","129","9","3162","0","0","0","0","0","0","129","0","3162","0","0","0","0","0","0","112","8","14","6","3","1","0","0","0","0","0","0","0","0","108","8","2491","21","6","671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Jr Scientists In The Sea","10","10","10","340","0","0","0","0","0","0","24907","0","0","0","10","10","340","0","0","0","0","0","0","10","10","340","0","0","0","0","0","0","4","2","6","8","0","0","0","0","0","0","0","0","0","0","4","2","100","6","8","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","The Maritime Aquarium At Norwalk","61","834","61","31331","0","0","0","0","0","0","28614","3","3","72","823","60","31079","0","0","0","8","4","180","74","13","1802","0","0","0","760","61","29529","827","61","7","7","0","0","0","0","0","0","0","0","0","0","729","57","28317","105","21","3014","755","61","29647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Louisiana Universities Marine Consortium","10","153","8","3353","0","0","0","27","2","1359","24909","0","0","0","180","10","4712","0","0","0","0","0","0","180","10","4712","0","0","0","0","0","0","118","8","28","7","29","4","5","5","0","0","0","0","0","0","122","8","3245","58","5","1467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","CSA Ocean Sciences Inc,","27","1053","27","70321","0","0","0","24","7","2138","24885","0","0","0","1077","27","72459","0","0","0","0","0","0","1077","27","72459","0","0","0","0","0","0","697","27","320","11","60","13","0","0","0","0","0","0","0","0","1070","27","72200","7","5","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Connecticut Scuba Academy","27","158","21","7921","0","0","0","25","6","1403","29916","0","0","0","183","27","9324","0","0","0","0","0","0","183","27","9324","0","0","0","0","0","0","115","19","51","11","17","3","0","0","0","0","0","0","0","0","48","10","2504","135","17","6820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Moss Landing Marine Laboratories","52","445","40","81794","0","0","0","549","50","24549","24918","0","0","0","994","52","106343","0","0","0","0","0","0","982","52","106001","0","0","0","12","2","342","625","45","323","51","45","24","1","1","0","0","0","0","0","0","816","51","96963","178","27","9380","36","22","893","44","6","759","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Shannon Point Marine Center","36","581","36","24328","0","0","0","150","22","7000","24951","0","0","0","731","36","31328","0","0","0","0","0","0","585","32","24767","0","0","0","146","9","6561","468","34","210","30","49","20","4","3","0","0","0","0","0","0","408","29","18010","323","28","13318","0","0","0","3","3","91","0","0","0","1","1","24","4","1","104","0","0","0","0"
"2024","San Diego State University","57","1428","57","71499","0","0","0","69","9","2458","24945","0","0","0","1497","57","73957","0","0","0","0","0","0","1430","54","72240","0","0","0","67","7","1717","882","55","517","46","91","19","7","3","0","0","0","0","0","0","1310","49","68838","187","19","5119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","National Association of Black Scuba Divers Foundation","4","41","4","1695","0","0","0","0","0","0","25020","0","0","0","41","4","1695","0","0","0","0","0","0","41","4","1695","0","0","0","0","0","0","35","4","3","1","3","1","0","0","0","0","0","0","0","0","8","1","350","33","3","1345","1","1","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Sea Engineering, Inc.","10","349","10","10947","0","0","0","11","2","881","29207","0","0","0","360","10","11828","0","0","0","0","0","0","117","9","4217","0","0","0","243","9","7611","128","9","213","10","19","5","0","0","0","0","0","0","0","0","284","9","8736","76","9","3092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","R. Christopher Goodwin and Associates","0","0","0","0","0","0","0","0","0","0","24939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Stony Brook University","16","515","16","20116","0","0","0","14","1","323","29460","0","0","0","529","16","20439","0","0","0","0","0","0","457","16","17552","0","0","0","72","2","2887","280","14","100","10","143","11","6","4","0","0","0","0","0","0","476","16","18388","53","7","2051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","East Carolina University","31","628","30","25543","0","0","0","135","19","3565","24891","0","0","0","756","31","28899","7","3","209","0","0","0","762","31","29037","0","0","0","1","1","71","537","29","149","23","77","19","0","0","0","0","0","0","0","0","426","25","19999","337","22","9109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","University of Massachusetts","22","483","21","18749","0","0","0","12","1","621","31574","0","0","0","495","22","19370","0","0","0","0","0","0","494","22","19336","0","0","0","1","1","34","374","20","107","15","14","3","0","0","0","0","0","0","0","0","401","20","16047","94","12","3323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","The Nature Conservancy North America Region","80","1532","76","100157","0","0","0","327","22","10535","25043","0","0","0","1859","80","110692","0","0","0","0","0","0","1851","79","110314","0","0","0","8","4","378","1236","68","439","64","144","34","40","9","0","0","0","0","0","0","1648","65","102044","211","37","8648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","The Interuniversity Institute for Marine Sciences in Eilat","202","1031","200","51907","54","26","1722","114","74","4457","24969","0","0","0","1195","297","57896","4","3","190","0","0","0","1199","300","58086","0","0","0","0","0","0","741","124","236","67","135","68","82","38","5","3","0","0","0","0","1073","202","52162","126","98","5924","0","0","0","0","0","0","0","0","0","0","0","0","54","26","1722","0","0","0","0"
"2024","Texas A&M University - Corpus Christi","29","313","25","9886","0","0","0","52","9","876","25022","89","9","1181","276","27","9581","0","0","0","0","0","0","323","29","10147","0","0","0","42","7","615","265","26","45","16","44","13","11","6","0","0","0","0","0","0","263","25","6186","102","15","4576","16","9","317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2024","University of California, Santa Barbara","135","2641","115","132829","0","0","0","3983","99","150988","24984","0","0","0","6624","135","283817","0","0","0","0","0","0","6624","135","283817","0","0","0","0","0","0","2812","121","3556","125","241","80","15","10","0","0","0","0","0","0","6034","124","263888","590","57","19929","0","0","0","3","3","111","17","1","845","17","1","845","0","0","0","0","0","0","0"
"2024","GHD","5","131","5","6587","0","0","0","0","0","0","28252","0","0","0","131","5","6587","0","0","0","0","0","0","131","5","6587","0","0","0","0","0","0","66","5","65","5","0","0","0","0","0","0","0","0","0","0","131","5","6587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","FWC/Fish and Wildlife Research Institute","96","3291","78","116774","0","0","0","1804","51","60419","24899","5","1","290","5090","96","176903","0","0","0","0","0","0","4351","81","164254","0","0","0","744","20","12939","3260","89","1146","64","542","44","138","25","9","7","0","0","0","0","4947","90","172542","148","34","4651","0","0","0","0","0","0","0","0","0","0","0","0","10","5","599","0","0","0","0"
