"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2019","Broward County, FL Natural Resources Division","26","150","25","7709","0","0","0","216","15","6056","24874","0","0","0","366","26","13765","0","0","0","0","0","0","366","26","13765","0","0","0","0","0","0","144","24","82","15","125","15","15","5","0","0","0","0","0","0","355","26","13281","11","10","484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","California Academy of Sciences","69","768","69","39917","217","8","40369","47","3","2728","24875","0","0","0","322","32","15649","411","14","58360","299","42","9005","672","31","71562","0","0","0","360","47","11452","440","67","150","26","184","20","40","13","18","5","37","8","163","8","780","65","63960","252","23","19054","327","47","9879","0","0","0","0","0","0","0","0","0","171","8","33631","0","0","0","1"
"2019","California Department of Fish & Wildlife","68","1529","68","53300","0","0","0","823","68","28700","24876","0","0","0","2234","68","77900","118","3","4100","0","0","0","1882","68","65600","0","0","0","470","68","16400","707","68","704","68","588","60","235","30","118","3","0","0","0","0","1882","58","65600","470","68","16400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2019","California Science Center Foundation","25","310","25","13345","0","0","0","3","1","142","24877","0","0","0","308","25","13261","0","0","0","5","5","226","291","19","12683","0","0","0","22","10","804","161","25","136","16","11","10","0","0","0","0","5","5","0","0","136","13","6263","177","25","7224","15","9","457","2","2","107","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","California State University Monterey Bay","48","1077","48","42756","0","0","0","17","3","786","24879","0","0","0","1094","48","43542","0","0","0","0","0","0","923","45","36877","0","0","0","171","10","6665","511","47","395","45","117","15","22","6","46","6","3","2","0","0","531","28","22010","563","38","21532","3","3","86","10","2","412","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","California Polytechnic State University San Luis Obispo","29","526","28","26990","0","0","0","1","1","56","24880","0","0","0","527","29","27046","0","0","0","0","3","0","443","22","24389","0","0","0","84","10","2657","168","23","341","26","9","7","9","9","0","0","0","0","0","0","417","24","23732","110","16","3314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Aptim","11","0","0","0","0","0","0","621","11","17800","24884","0","0","0","621","11","17800","0","0","0","0","0","0","621","11","17800","0","0","0","0","0","0","523","11","22","2","76","5","0","0","0","0","0","0","0","0","621","11","17800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","CSA Ocean Sciences Inc,","20","614","19","26860","0","0","0","92","10","3769","24885","0","0","0","706","20","30629","0","0","0","0","0","0","694","20","29852","0","0","0","12","4","777","510","18","132","14","64","10","0","0","0","0","0","0","0","0","641","18","28418","65","12","2211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Dauphin Island Sea Lab","31","625","31","18315","0","0","0","34","6","2411","24886","0","0","0","659","31","20726","0","0","0","0","0","0","659","31","20726","0","0","0","0","0","0","265","27","173","18","183","21","35","7","3","1","0","0","0","0","566","26","18657","93","15","2069","0","0","0","0","0","0","87","3","2324","0","0","0","0","0","0","0","0","0","0"
"2019","Dial Cordy and Associates Inc.","6","10","2","402","0","0","0","162","6","6421","24889","0","0","0","172","6","6823","0","0","0","0","0","0","172","6","6823","0","0","0","0","0","0","87","6","79","6","6","2","0","0","0","0","0","0","0","0","172","6","6823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Duke University","5","54","5","1355","0","0","0","2","1","22","24890","0","0","0","56","5","1377","0","0","0","0","0","0","47","4","1143","0","0","0","9","2","234","40","5","16","5","0","0","0","0","0","0","0","0","0","0","23","3","518","33","5","859","4","1","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","East Carolina University","41","590","38","25718","6","3","418","146","24","3959","24891","0","0","0","646","41","26329","96","4","3766","0","0","0","742","41","30095","0","0","0","0","0","0","359","34","154","31","106","24","111","13","7","3","1","1","4","3","384","26","20037","358","41","10058","0","0","0","0","0","0","0","0","0","0","0","0","43","4","2050","0","0","0","0"
"2019","Florida Atlantic University","52","560","49","35272","42","6","2559","206","18","7904","24893","0","0","0","806","52","45690","0","0","0","2","1","45","743","47","41663","0","0","0","65","15","4072","461","46","119","21","166","17","32","7","13","5","17","6","0","0","662","38","40303","146","34","5432","27","2","324","0","0","0","0","0","0","0","0","0","64","7","8420","0","0","0","0"
"2019","Florida Institute of Technology","34","372","32","10520","0","0","0","61","7","1684","24894","15","2","599","409","33","11505","0","0","0","9","1","100","316","26","8838","2","1","30","115","11","3336","411","33","21","9","1","1","0","0","0","0","0","0","0","0","164","17","4685","269","22","7519","2","1","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Florida International University","56","1325","50","41806","9","1","1146","179","30","7719","24895","0","0","0","1489","53","48625","9","1","1146","15","3","900","1498","53","49771","0","0","0","15","3","900","854","45","468","32","178","24","6","3","0","0","0","0","7","1","1316","56","44531","197","29","6140","0","0","0","0","0","0","0","0","0","0","0","0","9","1","1146","1","3","900","0"
"2019","College of the Florida Keys","113","1487","113","79865","0","0","0","0","0","0","24896","0","0","0","1487","113","79865","0","0","0","0","0","0","1487","113","79865","0","0","0","0","0","0","1367","79","120","6","0","0","0","0","0","0","0","0","0","0","41","7","2120","1446","106","77745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Florida State University","61","1247","59","65244","0","0","0","539","23","32982","24897","218","11","25520","1545","61","70075","0","0","0","23","1","2631","1507","56","80600","5","1","178","274","26","17448","839","47","744","50","190","39","11","5","1","1","1","1","0","0","1143","46","68192","643","46","30034","0","0","0","0","0","0","0","0","0","7","3","163","0","0","0","0","0","0","3"
"2019","Florida State University Panama City","15","62","10","2101","0","0","0","204","15","5642","24898","0","0","0","266","15","7743","0","0","0","0","0","0","119","7","3463","10","1","313","137","12","3967","88","11","86","11","85","15","7","1","0","0","0","0","0","0","15","4","356","251","15","7387","1","1","40","2","1","70","0","0","0","83","10","2186","0","0","0","0","0","0","0"
"2019","FWC/Fish and Wildlife Research Institute","105","4226","84","139121","0","0","0","1556","60","57006","24899","108","3","1881","5672","105","194179","2","2","67","0","0","0","4304","82","172385","0","0","0","1478","29","23742","3685","93","1406","73","471","52","212","30","8","5","0","0","0","0","5051","87","181312","731","54","14815","0","0","0","0","0","0","0","0","0","1","1","50","8","1","257","0","0","0","0"
"2019","Georgia Aquarium Inc.","43","244","41","11663","0","0","0","32","2","360","24901","0","0","0","233","30","10140","38","9","1728","5","4","155","276","43","12023","0","0","0","0","0","0","0","0","244","41","32","2","0","0","0","0","0","0","0","0","276","43","12023","0","0","0","5","4","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Glendale Community College","4","106","4","4010","0","0","0","0","0","0","24902","0","0","0","106","4","4010","0","0","0","0","0","0","106","4","4010","0","0","0","0","0","0","51","3","42","4","11","2","2","2","0","0","0","0","0","0","58","4","2471","48","3","1539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Hawaii Division of Aquatic Resources","40","1336","29","36029","0","0","0","0","19","21403","24903","0","0","0","1336","40","57432","0","0","0","0","0","0","1330","40","56930","0","0","0","6","1","502","424","32","698","40","213","24","1","1","0","0","0","0","0","0","1205","34","51008","131","26","6424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2019","Cal Poly Humboldt","85","1289","85","57737","0","0","0","0","0","0","24905","0","0","0","1289","85","57737","0","0","0","0","0","0","1289","85","57737","0","0","0","0","0","0","525","85","562","85","164","52","38","28","0","0","0","0","0","0","547","59","26531","742","77","31206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Jr Scientists In The Sea","7","75","7","3420","0","0","0","0","0","0","24907","0","0","0","75","7","3420","0","0","0","0","0","0","10","5","450","0","0","0","65","7","2970","59","7","6","7","10","5","0","0","0","0","0","0","0","0","43","7","1980","32","7","1440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Khaled Bin Sultan Living Oceans Foundation","2","5","2","300","0","0","0","0","0","0","24908","0","0","0","5","2","300","0","0","0","0","0","0","5","2","300","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","5","2","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Louisiana Universities Marine Consortium","21","236","21","6927","0","0","0","0","0","0","24909","0","0","0","236","21","6927","0","0","0","0","0","0","236","21","6927","0","0","0","0","0","0","69","17","143","21","24","16","0","0","0","0","0","0","0","0","17","7","462","219","21","6465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Marine Biological Labratory","15","186","14","7058","0","0","0","39","5","2049","24911","0","0","0","225","15","9107","0","0","0","0","0","0","155","11","6194","0","0","0","70","5","2913","128","14","69","13","28","8","0","0","0","0","0","0","0","0","174","14","7210","51","9","1897","0","0","0","15","2","655","0","0","0","1","1","28","2","1","81","0","0","0","0"
"2019","Marine Sci. Group, Dept. of Biological Geological & Env. Sci., Univ. of Bologna","23","90","23","6163","0","0","0","6","1","265","24913","0","0","0","96","23","6428","0","0","0","0","0","0","96","23","6428","0","0","0","0","0","0","19","15","57","8","15","7","5","5","0","0","0","0","0","0","58","15","4587","38","10","1841","0","0","0","0","0","0","0","0","0","3","3","186","0","0","0","0","0","0","0"
"2019","MBC Aquatic Sciences","7","339","7","6757","0","0","0","12","6","423","24914","0","0","0","351","7","7180","0","0","0","0","0","0","351","7","7180","0","0","0","0","0","0","106","7","220","7","25","6","0","0","0","0","0","0","0","0","319","7","5948","32","7","1232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Merkel & Associates, Inc.","4","251","4","9218","0","0","0","0","0","0","24915","0","0","0","251","4","9218","0","0","0","0","0","0","251","4","9218","0","0","0","0","0","0","251","4","0","0","0","0","0","0","0","0","0","0","0","0","251","4","9218","0","-8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Monterey Bay Aquarium","84","1788","84","45184","0","0","0","0","0","0","24916","10","6","462","1062","53","26074","0","0","0","716","47","18648","1680","79","41975","0","0","0","108","12","3209","1570","83","210","32","8","6","0","0","0","0","0","0","0","0","1773","84","44798","15","9","386","1570","83","39051","24","7","1033","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Moody Gardens","8","69","8","2447","0","0","0","73","8","2852","24917","0","0","0","142","8","5299","0","0","0","0","0","0","142","8","5299","0","0","0","0","0","0","45","3","11","2","47","8","36","5","2","1","1","1","0","0","78","8","3552","64","4","1747","0","0","0","0","0","0","0","0","0","9","1","583","9","1","583","0","0","0","0"
"2019","Moss Landing Marine Laboratories","51","560","43","20878","0","0","0","307","32","10880","24918","0","0","0","867","51","31758","0","0","0","0","0","0","720","44","26141","0","0","0","147","11","5617","402","36","404","51","57","34","2","2","2","1","0","0","0","0","735","51","25940","132","17","5818","3","2","90","56","5","516","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Mote Marine Laboratory and Aquarium","28","2380","27","144841","8","1","565","87","9","2496","24919","0","0","0","2474","28","147849","1","1","53","0","0","0","2475","28","147902","0","0","0","0","0","0","2342","28","54","13","49","11","21","3","2","1","3","1","4","1","2376","20","141516","99","15","6386","0","0","0","0","0","0","0","0","0","9","1","63","15","1","730","0","0","0","0"
"2019","National Aeronautics and Space Administration","3","8","3","277","0","0","0","0","0","0","24920","0","0","0","8","3","277","0","0","0","0","0","0","2","1","111","0","0","0","6","2","166","3","3","5","3","0","0","0","0","0","0","0","0","0","0","8","3","277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","NC Aquarium At Ft Fisher","12","110","11","4871","0","0","0","15","3","344","24921","13","4","665","112","11","4550","0","0","0","0","0","0","26","4","543","0","0","0","99","11","4672","97","9","8","2","20","4","0","0","0","0","0","0","0","0","26","4","543","99","11","4672","91","11","4336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","New York Aquarium","131","2373","131","170714","0","0","0","0","0","0","24922","178","51","10741","2164","131","157136","0","0","0","31","21","2837","26","2","336","0","0","0","2347","131","170378","2349","131","24","2","0","0","0","0","0","0","0","0","0","0","2264","131","163982","109","63","6732","2347","131","170378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2019","NIWA New Zealand","42","2449","42","41083","4","1","214","198","13","7369","24923","0","0","0","2651","42","48666","0","0","0","0","0","0","86","8","1596","0","0","0","2565","42","47070","2047","42","361","38","222","26","17","9","4","1","0","0","0","0","2376","42","38497","275","42","10169","0","0","0","0","0","0","38","5","1625","0","0","0","0","0","0","0","0","0","1"
"2019","Noble Odyssey Foundation","1","50","1","754","0","0","0","0","0","0","24924","0","0","0","50","1","754","0","0","0","0","0","0","50","1","754","0","0","0","0","0","0","39","1","6","1","4","1","1","1","0","0","0","0","0","0","20","1","331","30","1","423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","North Carolina Aquarium At Pine Knoll Shores","5","10","5","316","0","0","0","0","0","0","24925","0","0","0","10","5","316","0","0","0","0","0","0","10","5","316","0","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","8","4","252","2","1","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","North Carolina Aquariums","7","16","4","596","5","1","223","61","6","2073","24926","0","0","0","64","7","2026","15","1","734","3","1","132","82","7","2892","0","0","0","0","0","0","15","5","0","0","27","6","30","6","9","4","0","0","1","1","79","7","2809","3","1","83","0","0","0","0","0","0","0","0","0","0","0","0","10","2","519","0","0","0","0"
"2019","Nova Southeastern University Halmos College of Arts and Sciences","34","2695","34","132698","0","0","0","205","13","11951","24927","0","0","0","2900","34","144649","0","0","0","0","0","0","2892","33","144429","0","0","0","8","1","220","2445","30","421","28","31","6","2","1","1","1","0","0","0","0","2795","29","140352","105","20","4297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Northeastern University","68","2742","68","97190","0","0","0","0","0","0","24928","0","0","0","2742","68","97190","0","0","0","0","0","0","2742","68","97190","0","0","0","0","0","0","1850","66","785","53","107","33","0","0","0","0","0","0","0","0","2051","53","78616","691","49","18574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2019","Occidental College","24","1798","24","38362","0","0","0","1","1","37","24929","0","0","0","1799","24","38399","0","0","0","0","0","0","1794","23","38313","0","0","0","5","1","86","535","23","898","23","363","20","3","2","0","0","0","0","0","0","1799","24","38399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Old Dominion University","26","572","26","21006","5","1","495","8","2","343","24930","0","0","0","572","25","20987","13","2","857","0","0","0","436","19","16764","0","0","0","149","11","5080","464","24","64","13","45","8","3","2","3","1","6","1","0","0","359","14","13047","226","21","8797","0","0","0","0","0","0","0","0","0","0","0","0","6","1","552","0","0","0","0"
"2019","Oregon Coast Aquarium","144","2014","144","88786","0","0","0","0","0","0","24931","198","36","8184","1816","142","80602","0","0","0","0","0","0","93","15","3261","0","0","0","1921","143","85525","1936","144","47","8","31","8","0","0","0","0","0","0","0","0","1874","133","83679","140","46","5107","1920","143","85461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Oregon State University","39","872","39","39285","0","0","0","77","4","3422","24933","0","0","0","949","39","42707","0","0","0","0","0","0","943","38","42497","0","0","0","6","3","210","451","34","372","35","89","21","36","4","1","1","0","0","0","0","727","24","34748","222","27","7959","20","9","602","13","2","502","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Oregon Zoo","28","583","27","29789","0","0","0","0","0","0","24934","22","7","1065","561","28","28724","0","0","0","0","0","0","313","15","16847","1","1","10","269","17","12932","583","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","583","28","29789","540","25","28007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Pennsylvania State University","30","292","30","11345","0","0","0","0","0","0","24935","0","0","0","292","30","11345","0","0","0","0","0","0","68","5","2787","0","0","0","224","28","8558","236","29","26","12","29","13","0","0","1","1","0","0","0","0","58","5","2370","234","27","8975","0","0","0","0","0","0","2","1","42","0","0","0","0","0","0","0","0","0","0"
"2019","Point Defiance Zoo and Aquarium","12","43","12","2097","0","0","0","1","1","58","24937","1","1","60","42","12","2080","0","0","0","1","1","15","26","4","1233","0","0","0","18","8","922","18","10","15","4","11","2","0","0","0","0","0","0","0","0","38","12","1825","6","6","330","2","2","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","R. Christopher Goodwin and Associates","4","50","4","1005","0","0","0","0","0","0","24939","0","0","0","0","0","0","0","0","0","50","4","1005","0","0","0","0","0","0","50","4","1005","50","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","4","1005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Ripleys Entertainment","77","9222","77","349396","0","0","0","0","0","0","24940","0","0","0","9222","77","349396","0","0","0","0","0","0","0","0","0","0","0","0","9222","77","349396","8994","77","228","21","0","0","0","0","0","0","0","0","0","0","8298","77","304120","924","77","45276","8994","77","337312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Stockton University","0","0","0","0","0","0","0","0","0","0","24941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0"
"2019","Ruppin Academic Center","103","118","103","6270","0","0","0","0","0","0","24942","0","0","0","118","103","6270","0","0","0","0","0","0","118","103","6270","0","0","0","0","0","0","114","103","4","17","0","0","0","0","0","0","0","0","0","0","64","50","3840","54","53","2430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Rutgers University-School of Environmental and Biological Sciences","0","0","0","0","0","0","0","0","0","0","24943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","San Diego State University","71","2151","59","69716","0","0","0","45","12","994","24945","0","0","0","2196","71","70710","0","0","0","0","0","0","1940","55","62505","0","0","0","256","16","8205","1095","71","985","69","105","12","11","4","0","0","0","0","0","0","1951","71","66354","245","25","4356","0","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","San Francisco State University","18","388","18","16084","0","0","0","4","2","94","24946","0","0","0","392","18","16178","0","0","0","0","0","0","310","17","12953","0","0","0","82","11","3225","274","18","108","16","10","0","0","0","0","0","0","0","0","0","304","18","13932","88","13","2246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Scripps Institution of Oceanography/UC San Diego","159","3342","156","134347","0","0","0","655","63","23227","24947","12","2","445","3978","159","156648","7","4","481","0","0","0","3933","158","155535","0","0","0","64","7","2039","1446","139","1971","130","504","95","75","15","1","1","0","0","0","0","3475","149","141326","522","47","16248","203","26","5976","27","8","781","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2019","SCUBAnauts International, Inc.","64","682","63","32795","0","0","0","138","22","5825","24948","0","0","0","820","64","38620","0","0","0","0","0","0","100","13","4535","0","0","0","720","64","34085","532","61","193","46","93","13","2","2","0","0","0","0","0","0","592","55","24201","228","64","14419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Seattle Aquarium","21","1037","21","53411","0","0","0","37","10","1610","24950","0","0","0","432","18","18390","0","0","0","642","16","36631","1074","21","55021","0","0","0","0","0","0","747","21","169","17","152","16","6","6","0","0","0","0","0","0","1048","21","53824","26","2","1197","642","16","36631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Shannon Point Marine Center","11","116","9","3524","0","0","0","65","8","3060","24951","0","0","0","181","11","6584","0","0","0","0","0","0","178","10","6459","0","0","0","3","1","125","110","9","58","9","12","4","1","1","0","0","0","0","0","0","146","9","5746","35","7","838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Smithsonian Institution","103","2723","103","115339","0","0","0","173","18","2547","24953","9","1","660","2887","103","117226","0","0","0","0","0","0","2896","103","117886","0","0","0","0","0","0","2086","98","607","74","156","30","32","12","15","6","0","0","0","0","2435","103","106418","461","30","11468","9","1","660","0","0","0","18","1","512","6","1","796","4","4","178","0","0","0","0"
"2019","South Carolina Aquarium","6","26","0","969","0","0","0","46","6","1714","24954","0","0","0","72","6","2683","0","0","0","0","0","0","72","6","2683","0","0","0","0","0","0","2","2","26","6","33","6","11","4","0","0","0","0","0","0","46","6","1714","26","6","969","26","6","696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
