"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2022","Broward County, FL Natural Resources Division","5","87","5","3247","0","0","0","54","5","1909","24874","0","0","0","141","5","5156","0","0","0","0","0","0","141","5","5156","0","0","0","0","0","0","64","5","60","5","16","5","1","1","0","0","0","0","0","0","141","5","5156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","California Academy of Sciences","30","320","30","24428","179","11","32103","0","0","0","24875","0","0","0","187","15","11565","306","16","44835","6","5","131","491","24","56316","0","0","0","8","7","215","97","26","79","18","132","20","29","12","7","5","15","9","140","10","462","29","53144","37","15","3387","6","5","131","0","0","0","0","0","0","0","0","0","120","10","21792","0","0","0","1"
"2022","California Department of Fish & Wildlife","52","1234","50","45501","0","0","0","404","17","15264","24876","0","0","0","1629","52","60598","9","7","167","0","0","0","1604","52","59065","0","0","0","34","3","1700","486","50","678","50","441","38","26","15","7","7","0","0","0","0","950","46","34324","688","37","26441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"2022","California Science Center Foundation","16","152","16","5429","0","0","0","0","0","0","24877","1","1","10","141","16","4707","10","1","712","0","0","0","133","12","4911","0","0","0","19","8","518","79","16","53","6","18","6","2","2","0","0","0","0","0","0","84","10","2873","68","11","2556","18","12","454","3","1","108","0","0","0","1","1","34","0","0","0","0","0","0","1"
"2022","California State University Monterey Bay","198","2105","198","65205","0","0","0","35","9","1351","24879","0","0","0","2140","198","66556","0","0","0","0","0","0","458","85","54002","0","0","0","1682","141","12554","1356","194","601","149","171","85","9","4","3","1","0","0","0","0","397","47","14720","1743","193","51836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2022","California Polytechnic State University San Luis Obispo","19","222","19","6537","0","0","0","2","1","108","24880","0","0","0","224","19","6645","0","0","0","0","0","0","158","14","4811","1","1","24","65","7","1810","121","16","88","18","9","5","0","0","6","6","0","0","0","0","106","14","3513","118","13","3132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Aptim","7","0","0","0","0","0","0","489","7","16341","24884","0","0","0","489","7","16341","0","0","0","0","0","0","489","7","16341","0","0","0","0","0","0","489","7","0","0","0","0","0","0","0","0","0","0","0","0","489","7","16341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","CSA Ocean Sciences Inc,","23","1078","23","69717","0","0","0","1112","15","62645","24885","0","0","0","2190","23","132362","0","0","0","0","0","0","0","0","0","0","0","0","2190","23","132362","945","20","1078","14","167","10","0","0","0","0","0","0","0","0","2161","23","129745","29","7","2617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Dauphin Island Sea Lab","29","456","29","17244","0","0","0","0","0","0","24886","0","0","0","455","29","17215","0","0","0","1","1","29","395","29","13892","0","0","0","61","6","3352","206","21","125","25","115","16","7","5","3","2","0","0","0","0","409","27","15955","47","14","1289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Dial Cordy and Associates Inc.","7","333","7","13194","0","0","0","0","0","0","24889","0","0","0","333","7","13194","0","0","0","0","0","0","333","7","13194","0","0","0","0","0","0","284","7","49","7","0","0","0","0","0","0","0","0","0","0","321","7","12654","12","7","540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Duke University","6","103","6","3769","0","0","0","9","1","318","24890","0","0","0","112","6","4087","0","0","0","0","0","0","112","6","4087","0","0","0","0","0","0","64","6","36","5","10","2","2","1","0","0","0","0","0","0","50","4","1768","62","6","2319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","East Carolina University","46","884","45","32417","0","0","0","132","10","3692","24891","0","0","0","946","46","33791","70","2","2318","0","0","0","1016","46","36109","0","0","0","0","0","0","827","44","84","32","15","6","90","4","0","0","0","0","0","0","492","29","22215","524","36","13894","0","0","0","0","0","0","0","0","0","0","0","0","36","2","1290","0","0","0","0"
"2022","Florida Atlantic University","50","739","46","26463","30","3","2162","227","16","6520","24893","0","0","0","830","50","25843","166","4","9302","0","0","0","935","48","33154","0","0","0","61","5","1991","492","44","256","30","199","21","28","3","6","3","8","3","7","3","795","46","26753","201","31","8392","9","3","193","0","0","0","0","0","0","33","3","1816","88","3","544","0","0","0","0"
"2022","Florida Institute of Technology","15","175","15","4960","0","0","0","0","0","0","24894","0","0","0","175","15","4960","0","0","0","0","0","0","146","13","4020","0","0","0","29","3","940","167","14","6","2","2","1","0","0","0","0","0","0","0","0","37","4","720","138","12","4240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Florida International University","56","1478","56","55528","0","0","0","56","15","1862","24895","0","0","0","1528","56","57142","6","1","248","0","0","0","1534","56","57390","0","0","0","0","0","0","1326","56","111","32","97","12","0","0","0","0","0","0","0","0","1344","41","51502","190","26","5888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","College of the Florida Keys","27","431","27","18643","0","0","0","3","1","193","24896","0","0","0","434","27","18836","0","0","0","0","0","0","413","27","18067","0","0","0","21","1","769","344","26","83","22","7","4","0","0","0","0","0","0","0","0","126","8","7446","308","25","11390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Florida State University","64","1568","59","76075","0","0","0","175","15","10788","24897","177","10","14853","1566","62","72010","0","0","0","0","0","0","1506","58","69779","14","1","454","223","14","16630","1155","55","489","48","97","36","1","1","1","1","0","0","0","0","1286","48","69871","457","51","16992","0","0","0","0","0","0","0","0","0","16","8","517","3","1","92","0","0","0","0"
"2022","Florida State University Panama City","27","285","23","8178","5","1","124","242","24","7045","24898","24","1","1624","501","27","13598","0","0","0","7","3","125","434","18","12621","5","2","215","93","17","2511","274","24","148","24","109","21","1","1","0","0","0","0","0","0","63","2","2329","469","27","13018","0","0","0","5","1","190","0","0","0","88","20","2048","4","2","77","0","0","0","0"
"2022","FWC/Fish and Wildlife Research Institute","93","4417","75","143655","4","1","196","1689","49","52694","24899","51","3","685","6059","93","195860","0","0","0","0","0","0","4996","74","180566","0","0","0","1114","22","15979","4320","87","1071","57","531","45","182","25","3","3","3","1","0","0","5750","84","188246","360","36","8299","0","2","0","0","0","0","0","0","0","2","1","56","4","3","173","0","0","0","1"
"2022","Georgia Aquarium Inc.","21","46","21","2829","0","0","0","0","0","0","24901","0","0","0","45","20","2754","0","0","0","1","1","75","46","21","2829","0","0","0","0","0","0","46","21","0","0","0","0","0","0","0","0","0","0","0","0","46","21","2829","0","0","0","46","21","2829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Hawaii Division of Aquatic Resources","40","1222","37","49546","0","0","0","378","21","14803","24903","0","0","0","1600","40","64349","0","0","0","0","0","0","1600","40","64349","0","0","0","0","0","0","641","38","780","37","176","24","3","2","0","0","0","0","0","0","1480","34","57867","120","24","6482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Cal Poly Humboldt","65","1281","65","47197","0","0","0","0","0","0","24905","0","0","0","1281","65","47197","0","0","0","0","0","0","1281","65","47197","0","0","0","0","0","0","714","65","453","65","86","47","28","23","0","0","0","0","0","0","454","40","19585","827","58","27612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Jr Scientists In The Sea","8","241","8","9264","0","0","0","0","0","0","24907","0","0","0","241","8","9264","0","0","0","0","0","0","241","8","9264","0","0","0","0","0","0","241","8","0","0","0","0","0","0","0","0","0","0","0","0","193","8","7103","48","8","2161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Khaled Bin Sultan Living Oceans Foundation","4","43","4","1494","0","0","0","0","0","0","24908","0","0","0","43","4","1494","0","0","0","0","0","0","43","4","1494","0","0","0","0","0","0","43","4","0","0","0","0","0","0","0","0","0","0","0","0","35","3","1438","8","1","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Louisiana Universities Marine Consortium","11","57","11","1423","0","0","0","0","0","0","24909","0","0","0","57","11","1423","0","0","0","0","0","0","55","11","1377","0","0","0","2","1","46","20","4","24","6","10","6","3","3","0","0","0","0","0","0","47","7","1214","10","6","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Marine Biological Labratory","11","182","11","7194","0","0","0","0","0","0","24911","0","0","0","182","11","7194","0","0","0","0","0","0","182","11","7194","0","0","0","0","0","0","105","11","73","5","4","1","0","0","0","0","0","0","0","0","177","11","7054","5","3","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Marine Sci. Group, Dept. of Biological Geological & Env. Sci., Univ. of Bologna","25","70","25","3721","0","0","0","0","0","0","24913","0","0","0","70","25","3721","0","0","0","0","0","0","60","25","3198","0","0","0","10","6","523","23","18","24","8","14","8","8","4","1","1","0","0","0","0","15","15","1098","55","16","2623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","MBC Aquatic Sciences","7","319","7","6657","0","0","0","16","7","517","24914","0","0","0","335","7","7174","0","0","0","0","0","0","335","7","7174","0","0","0","0","0","0","93","6","225","7","13","7","4","4","0","0","0","0","0","0","307","7","6354","28","7","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Merkel & Associates, Inc.","9","1376","9","71313","0","0","0","0","0","0","24915","0","0","0","1376","9","71313","0","0","0","0","0","0","1376","9","71313","0","0","0","0","0","0","1236","9","105","9","35","9","0","0","0","0","0","0","0","0","1376","9","71313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Monterey Bay Aquarium","22","92","17","3274","0","0","0","38","7","2349","24916","0","0","0","130","22","5623","0","0","0","0","0","0","0","0","0","0","0","0","130","22","5623","31","13","93","20","6","6","0","0","0","0","0","0","0","0","130","22","5623","0","0","0","0","0","0","36","7","2214","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2022","Moody Gardens","4","0","0","0","0","0","0","41","4","1800","24917","0","0","0","41","4","1800","0","0","0","0","0","0","41","4","1800","0","0","0","0","0","0","0","0","0","0","40","4","1","1","0","0","0","0","0","0","41","4","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Moss Landing Marine Laboratories","53","187","30","8078","0","0","0","535","45","20269","24918","0","0","0","722","53","28347","0","0","0","0","0","0","686","52","27104","0","0","0","36","6","1243","281","40","374","42","65","22","2","2","0","0","0","0","0","0","594","52","23605","128","6","4742","0","0","0","81","9","926","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Mote Marine Laboratory and Aquarium","77","4786","76","266321","22","4","1191","318","11","9805","24919","189","23","11089","4925","74","265404","12","2","824","0","0","0","4571","39","247627","0","0","0","555","39","29690","4672","76","317","24","108","13","12","5","4","3","10","4","3","1","4888","74","266241","238","40","11076","554","38","29660","0","0","0","0","0","0","19","3","1228","21","4","1265","0","0","0","0"
"2022","National Aeronautics and Space Administration","3","0","0","0","0","0","0","0","0","0","24920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","New York Aquarium","137","2460","137","201903","0","0","0","0","0","0","24922","248","72","15893","2212","137","186010","0","0","0","0","0","0","0","0","0","0","0","0","2460","137","201903","2460","137","0","0","0","0","0","0","0","0","0","0","0","0","2304","137","192836","156","76","9067","2410","137","198309","50","27","3594","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","NIWA New Zealand","37","2497","37","41466","0","0","0","617","15","15755","24923","0","0","0","3114","37","57221","0","0","0","0","0","0","1511","37","33404","0","0","0","1603","37","23817","2507","37","439","26","157","22","11","6","0","0","0","0","0","0","2919","37","50396","195","37","6825","0","0","0","0","0","0","27","6","1091","0","0","0","0","0","0","0","0","0","0"
"2022","Noble Odyssey Foundation","1","14","1","147","0","0","0","0","0","0","24924","0","0","0","14","1","147","0","0","0","0","0","0","0","0","0","0","0","0","14","1","147","10","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","1","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","North Carolina Aquariums","9","11","7","359","0","0","0","19","4","563","24926","0","0","0","30","9","922","0","0","0","0","0","0","18","4","508","0","0","0","12","7","414","3","3","9","4","5","3","13","4","0","0","0","0","0","0","14","8","380","16","4","542","3","3","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Nova Southeastern University Halmos College of Arts and Sciences","39","4264","39","227369","0","0","0","619","24","24202","24927","0","0","0","4883","39","251571","0","0","0","0","0","0","4883","39","251571","0","0","0","0","0","0","3560","36","826","39","497","31","0","0","0","0","0","0","0","0","4530","37","234209","353","25","17362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Northeastern University","64","1494","64","51673","0","0","0","36","3","1975","24928","0","0","0","1530","64","53648","0","0","0","0","0","0","1530","64","53648","0","0","0","0","0","0","1059","64","435","38","34","5","2","1","0","0","0","0","0","0","975","53","36226","555","44","17422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Occidental College","14","776","14","19680","0","0","0","844","11","20218","24929","0","0","0","1620","14","39898","0","0","0","0","0","0","1620","14","39898","0","0","0","0","0","0","449","14","786","13","384","14","1","1","0","0","0","0","0","0","1620","14","39898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Old Dominion University","26","419","25","15156","44","2","4378","77","10","4474","24930","0","0","0","487","26","19082","53","2","4926","0","0","0","310","17","13763","4","1","176","226","17","10069","339","26","105","21","52","20","16","2","17","2","4","1","7","1","186","12","13395","354","25","10613","0","0","0","6","2","159","0","0","0","1","1","133","43","3","4011","0","0","0","0"
"2022","Oregon Coast Aquarium","68","1479","68","74549","0","0","0","0","0","0","24931","205","13","8855","1274","68","65694","0","0","0","0","0","0","72","6","2786","0","0","0","1407","68","71763","1411","68","33","6","31","5","4","3","0","0","0","0","0","0","1396","68","70351","83","19","4198","1405","68","71672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Oregon State University","15","364","15","15009","0","0","0","19","4","1006","24933","0","0","0","383","15","16015","0","0","0","0","0","0","383","15","16015","0","0","0","0","0","0","112","13","143","12","107","6","21","2","0","0","0","0","0","0","341","11","14466","42","6","1549","0","0","0","19","1","1028","104","2","4139","47","1","2000","0","0","0","0","0","0","0"
"2022","Oregon Zoo","22","556","22","31140","0","0","0","0","0","0","24934","0","0","0","556","22","31140","0","0","0","0","0","0","299","10","17225","3","2","165","254","13","13750","556","22","0","0","0","0","0","0","0","0","0","0","0","0","556","22","31140","0","0","0","359","15","20540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Pennsylvania State University","22","327","22","14155","4","1","275","8","2","300","24935","0","0","0","339","22","14730","0","0","0","0","0","0","174","12","7956","0","0","0","165","13","6774","284","22","26","12","15","4","6","1","0","0","3","1","5","1","193","12","8648","146","16","6082","0","0","0","0","0","0","4","1","125","0","0","0","12","1","756","0","0","0","1"
"2022","Point Defiance Zoo and Aquarium","30","712","30","38269","0","0","0","0","0","0","24937","263","23","12666","449","25","25603","0","0","0","0","0","0","353","17","18578","0","0","0","359","19","19691","669","30","41","10","2","2","0","0","0","0","0","0","0","0","668","30","36443","44","16","1826","607","29","33203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","R. Christopher Goodwin and Associates","1","0","0","0","0","0","0","0","0","0","24939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Ripleys Entertainment","68","5528","68","158011","0","0","0","0","0","0","24940","0","0","0","5528","68","158011","0","0","0","0","0","0","0","0","0","0","0","0","5528","68","158011","5528","68","0","0","0","0","0","0","0","0","0","0","0","0","5528","68","158011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Stockton University","2","2","2","20","0","0","0","0","0","0","24941","0","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","2","2","20","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Ruppin Academic Center","70","130","70","5850","0","0","0","0","0","0","24942","0","0","0","130","70","5850","0","0","0","0","0","0","130","70","5850","0","0","0","0","0","0","100","70","30","10","0","0","0","0","0","0","0","0","0","0","60","55","2700","70","15","3150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Rutgers University-School of Environmental and Biological Sciences","6","102","6","3118","0","0","0","0","0","0","24943","0","0","0","102","6","3118","0","0","0","0","0","0","102","6","3118","0","0","0","0","0","0","16","6","81","6","4","3","1","1","0","0","0","0","0","0","0","0","0","102","6","3118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","San Diego State University","60","945","56","37197","0","0","0","7","4","226","24945","0","0","0","952","60","37423","0","0","0","0","0","0","743","44","30062","0","0","0","209","16","7361","581","55","299","55","70","10","2","1","0","0","0","0","0","0","763","42","30808","189","18","6615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","San Francisco State University","21","361","19","14055","0","0","0","56","6","1883","24946","0","0","0","417","21","15938","0","0","0","0","0","0","417","21","15938","0","0","0","0","0","0","296","20","92","14","25","9","4","2","0","0","0","0","0","0","364","20","13929","53","3","2009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Scripps Institution of Oceanography/UC San Diego","118","2689","117","96462","0","0","0","622","49","26128","24947","0","0","0","3311","118","122590","0","0","0","0","0","0","3287","118","121734","0","0","0","24","3","856","1151","108","1724","97","420","69","16","8","0","0","0","0","0","0","2812","110","106256","499","36","16334","67","10","2217","19","9","513","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","SCUBAnauts International, Inc.","75","920","74","45730","0","0","0","124","15","4051","24948","0","0","0","1044","75","49781","0","0","0","0","0","0","649","45","22715","0","0","0","395","70","27066","822","73","104","33","118","19","0","0","0","0","0","0","0","0","735","58","31448","309","70","18333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Seattle Aquarium","22","916","22","44926","0","0","0","0","0","0","24950","0","0","0","355","19","10937","0","0","0","561","17","33989","916","22","44926","0","0","0","0","0","0","694","22","136","16","75","15","11","9","0","0","0","0","0","0","840","22","41470","76","17","3456","561","17","33989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Shannon Point Marine Center","9","122","8","5906","0","0","0","62","3","2761","24951","0","0","0","184","9","8667","0","0","0","0","0","0","184","9","8667","0","0","0","0","0","0","136","8","37","5","11","6","0","0","0","0","0","0","0","0","170","7","8327","14","3","340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Smithsonian Institution","56","1822","56","67082","0","0","0","12","8","866","24953","0","0","0","1834","56","67948","0","0","0","0","0","0","1834","56","67948","0","0","0","0","0","0","1361","54","386","43","87","20","0","0","0","0","0","0","0","0","1496","56","57797","338","27","10151","14","1","855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","South Carolina Aquarium","80","3527","80","136248","0","0","0","14","4","551","24954","0","0","0","3440","78","132887","0","0","0","101","10","3912","3422","78","132192","0","0","0","119","10","4607","134","12","3396","79","11","3","0","0","0","0","0","0","0","0","3398","80","131275","143","52","5524","3512","80","135669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2022","SEARCH, Inc","6","19","6","393","0","0","0","0","0","0","24955","0","0","0","19","6","393","0","0","0","0","0","0","19","6","393","0","0","0","0","0","0","17","6","2","1","0","0","0","0","0","0","0","0","0","0","19","6","393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Southern California Ocean Restoration Divers","12","468","12","17629","0","0","0","121","11","4191","24956","0","0","0","583","12","21415","6","1","405","0","0","0","370","12","13876","219","2","7944","0","0","0","267","11","163","10","159","11","0","0","0","0","0","0","0","0","581","11","21645","8","2","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Stanford University","36","682","36","28594","0","0","0","21","2","969","24957","0","0","0","703","36","29563","0","0","0","0","0","0","701","36","29484","0","0","0","2","1","79","333","31","316","32","54","21","0","0","0","0","0","0","0","0","489","30","19633","214","15","9930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Tenera Environmental","11","427","11","16579","0","0","0","0","0","0","24961","0","0","0","427","11","16579","0","0","0","0","0","0","427","11","16579","0","0","0","0","0","0","287","11","94","10","36","6","10","7","0","0","0","0","0","0","410","11","16194","17","8","385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
