"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2008","Monterey Bay Aquarium","142","2509","142","112839","0","0","0","6","2","336","24916","287","23","18655","1470","142","73128","6","2","336","752","42","21056","2299","130","103023","0","0","0","216","12","10152","2239","142","258","37","18","8","0","0","0","0","0","0","0","0","2309","142","103905","206","48","9270","2192","142","100832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","Monterey Bay Aquarium","138","2936","138","117609","0","0","0","0","0","0","24916","393","25","19298","1548","138","76741","0","0","0","995","44","21570","2936","138","117609","0","0","0","0","0","0","2314","138","561","38","61","5","0","0","0","0","0","0","0","0","2702","138","108329","234","50","9280","2314","138","102415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Monterey Bay Aquarium","141","3048","141","122654","0","0","0","0","0","0","24916","408","0","20126","1607","141","80033","0","0","0","1033","0","22495","3048","141","122654","0","0","0","0","0","0","2857","141","163","30","28","7","0","0","0","0","0","0","0","0","2728","141","109447","320","50","13207","2408","141","95595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","Monterey Bay Aquarium","92","1991","92","83344","0","0","0","4","1","125","24916","179","22","13039","1567","92","63797","0","0","0","249","26","6633","1241","67","49311","4","3","149","750","48","34009","1811","92","168","49","16","6","0","0","0","0","0","0","0","0","1673","92","71270","322","92","12199","1186","65","49497","0","0","0","0","0","0","4","1","127","1","1","45","1","1","45","0"
"2012","Monterey Bay Aquarium","100","2278","100","89183","0","0","0","0","0","0","24916","66","15","3371","1921","97","78856","1","1","65","290","30","6891","1651","84","64868","0","0","0","627","42","24315","1932","99","323","72","23","8","0","0","0","0","0","0","0","0","1885","82","75812","393","71","13371","1311","69","51660","1","1","40","0","0","0","4","3","143","3","3","157","0","0","0","0"
"2013","Monterey Bay Aquarium","90","1731","90","46859","0","0","0","0","0","0","24916","22","12","712","903","90","30137","0","0","0","806","45","16010","1731","90","46859","0","0","0","0","0","0","1442","90","279","37","10","4","0","0","0","0","0","0","0","0","1440","90","38502","291","75","8357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Monterey Bay Aquarium","86","1515","86","47162","6","3","329","12","3","590","24916","11","9","408","784","72","35244","12","2","579","726","36","11850","1524","86","47688","9","4","393","0","0","0","1223","85","204","28","91","16","10","5","5","3","0","0","0","0","1247","66","38614","286","59","9467","1201","82","35640","9","2","376","0","0","0","0","0","0","11","4","549","0","0","0","0"
"2015","Monterey Bay Aquarium","119","1401","119","41245","0","0","0","31","5","1245","24916","5","5","267","668","109","24055","31","5","1265","728","47","16903","1432","119","42490","0","0","0","0","0","0","1205","115","182","41","44","14","1","1","0","0","0","0","0","0","1024","74","30563","408","98","11927","1167","112","32410","6","2","317","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","Monterey Bay Aquarium","103","1642","103","47572","0","0","0","0","0","0","24916","4","2","170","893","88","29785","0","0","0","745","43","17617","1642","103","47572","0","0","0","0","0","0","1406","100","204","37","30","10","2","2","0","0","0","0","0","0","1401","65","40027","241","72","7545","1103","89","31923","2","1","112","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","Monterey Bay Aquarium","102","1419","102","44332","0","0","0","0","0","0","24916","2","2","33","704","76","27375","0","0","0","713","51","16924","1419","102","44332","0","0","0","0","0","0","1180","93","214","42","25","9","0","0","0","0","0","0","0","0","1287","102","40444","132","39","3888","978","91","29512","8","1","378","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Monterey Bay Aquarium","84","1788","84","45184","0","0","0","0","0","0","24916","10","6","462","1062","53","26074","0","0","0","716","47","18648","1680","79","41975","0","0","0","108","12","3209","1570","83","210","32","8","6","0","0","0","0","0","0","0","0","1773","84","44798","15","9","386","1570","83","39051","24","7","1033","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","Monterey Bay Aquarium","68","1122","68","28039","0","0","0","0","0","0","24916","7","5","515","889","37","21547","0","0","0","226","42","5977","0","0","0","0","0","0","1122","68","28039","1030","65","87","25","5","5","0","0","0","0","0","0","0","0","1120","68","27914","2","1","125","1020","66","24490","1","1","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Monterey Bay Aquarium","23","129","20","4950","0","0","0","29","6","1491","24916","0","0","0","158","23","6441","0","0","0","0","0","0","158","23","6441","0","0","0","0","0","0","52","17","93","20","13","6","0","0","0","0","0","0","0","0","138","21","5397","20","7","1044","0","0","0","29","6","1477","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Monterey Bay Aquarium","22","92","17","3274","0","0","0","38","7","2349","24916","0","0","0","130","22","5623","0","0","0","0","0","0","0","0","0","0","0","0","130","22","5623","31","13","93","20","6","6","0","0","0","0","0","0","0","0","130","22","5623","0","0","0","0","0","0","36","7","2214","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2023","Monterey Bay Aquarium","26","163","21","5681","0","0","0","59","9","3225","24916","0","0","0","222","26","8906","0","0","0","0","0","0","222","26","8906","0","0","0","0","0","0","86","20","117","25","19","5","0","0","0","0","0","0","0","0","212","26","8476","10","9","430","0","0","0","56","9","3091","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Monterey Bay Aquarium","31","340","29","14321","0","0","0","202","12","10488","24916","0","0","0","542","31","24809","0","0","0","0","0","0","542","31","24809","0","0","0","0","0","0","168","26","352","29","22","10","0","0","0","0","0","0","0","0","524","31","23767","18","6","1042","0","0","0","27","9","1656","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","Monterey Bay Aquarium","38","313","38","11651","0","0","0","235","5","12062","24916","0","0","0","537","38","22871","11","3","842","0","0","0","548","38","23713","0","0","0","0","0","0","173","34","344","33","31","14","0","0","0","0","0","0","0","0","459","36","19200","89","15","4513","5","3","284","0","0","0","12","1","387","0","0","0","0","0","0","0","0","0","0"
"2018","Moody Gardens","6","133","6","5764","12","1","853","64","5","2973","24917","0","0","0","209","6","9590","0","0","0","0","0","0","195","2","8735","0","0","0","14","6","855","70","6","18","2","89","5","14","3","5","2","13","2","0","0","209","6","9590","0","0","0","0","0","0","173","6","7533","0","0","0","24","2","1204","12","1","853","0","0","0","0"
"2004","Moody Gardens","73","1481","73","73140","0","0","0","0","0","0","24917","0","0","0","1481","73","73140","0","0","0","0","0","0","0","0","0","0","0","0","1481","73","73140","1481","73","0","0","0","0","0","0","0","0","0","0","0","0","1431","73","71220","50","50","1920","1481","73","73140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","Moody Gardens","79","1181","79","57742","0","0","0","0","0","0","24917","0","0","0","1181","79","57742","0","0","0","0","0","0","0","0","0","0","0","0","1181","79","57742","1181","79","0","0","0","0","0","0","0","0","0","0","0","0","470","49","15353","711","79","42389","1181","79","57742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","Moody Gardens","98","718","94","25800","0","0","0","0","0","0","24917","0","0","0","718","94","25800","0","0","0","0","0","0","0","0","0","0","0","0","718","94","25800","718","94","0","0","0","0","0","0","0","0","0","0","0","0","642","94","22947","76","45","2853","718","94","25800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","Moody Gardens","94","792","94","32409","0","0","0","0","0","0","24917","0","0","0","792","94","32409","0","0","0","0","0","0","0","0","0","0","0","0","792","94","32409","792","94","0","0","0","0","0","0","0","0","0","0","0","0","706","88","28604","86","30","3805","792","94","32409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","Moody Gardens","48","1013","42","36311","0","0","0","0","0","0","24917","0","0","0","1013","42","36311","0","0","0","0","0","0","0","0","0","0","0","0","1013","42","36311","1013","42","0","0","0","0","0","0","0","0","0","0","0","0","956","42","34821","57","25","1490","1013","42","36311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Moody Gardens","55","1929","55","85304","0","0","0","0","0","0","24917","0","0","0","1929","55","85304","0","0","0","0","0","0","0","0","0","0","0","0","1929","55","85304","1929","55","0","0","0","0","0","0","0","0","0","0","0","0","1036","44","38040","53","24","1425","1929","55","85304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","Moody Gardens","43","1233","43","40053","0","0","0","84","3","2611","24917","0","0","0","1317","43","42664","0","0","0","0","0","0","84","3","2611","0","0","0","1233","43","40053","1233","43","0","0","0","0","84","3","0","0","0","0","0","0","1230","43","40854","87","20","1810","1233","43","40053","84","3","2611","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","Moody Gardens","40","1360","40","56993","0","0","0","96","4","2875","24917","0","0","0","1456","40","59868","0","0","0","0","0","0","123","5","4330","0","0","0","1333","40","55538","1333","35","0","0","0","0","123","5","0","0","0","0","0","0","1399","40","58713","57","22","1155","1333","40","54618","123","5","4330","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","Moody Gardens","57","1346","57","53865","0","0","0","50","2","1250","24917","0","0","0","1396","57","55115","0","0","0","0","0","0","50","2","1250","0","0","0","1346","57","53865","1346","57","0","0","0","0","50","2","0","0","0","0","0","0","1343","37","53610","53","23","1505","1346","57","53856","50","2","1250","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Moody Gardens","61","2016","61","97585","0","0","0","40","2","1200","24917","4","2","80","2052","61","98705","0","0","0","0","0","0","40","2","1200","0","0","0","2016","61","97585","2016","61","0","0","0","0","40","2","0","0","0","0","0","0","2002","61","97655","54","24","1130","2016","61","97585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","Moody Gardens","79","2084","79","100710","6","1","481","40","2","2256","24917","12","2","275","2110","79","102707","0","0","0","8","7","465","47","2","2809","0","0","0","2083","79","100638","2082","79","0","0","34","2","2","1","7","1","5","0","0","0","47","2","2809","2083","79","100638","2083","79","100638","0","0","0","0","0","0","0","0","0","14","1","820","0","0","0","0"
"2016","Moody Gardens","8","57","8","2301","10","1","771","199","8","7987","24917","0","0","0","266","8","11059","0","0","0","0","0","0","266","8","11059","0","0","0","0","0","0","90","8","10","8","115","8","29","8","4","1","18","0","0","0","160","7","7169","106","8","3890","0","0","0","0","0","0","0","0","0","6","1","330","19","1","1272","0","0","0","0"
"2017","Moody Gardens","4","12","2","634","5","2","325","54","4","3022","24917","0","0","0","71","4","3981","0","0","0","0","0","0","71","4","3981","0","0","0","0","0","0","1","1","1","1","45","4","14","2","5","2","3","1","2","1","71","4","3981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","661","0","0","0","0"
"2019","Moody Gardens","8","69","8","2447","0","0","0","73","8","2852","24917","0","0","0","142","8","5299","0","0","0","0","0","0","142","8","5299","0","0","0","0","0","0","45","3","11","2","47","8","36","5","2","1","1","1","0","0","78","8","3552","64","4","1747","0","0","0","0","0","0","0","0","0","9","1","583","9","1","583","0","0","0","0"
"2020","Moody Gardens","6","72","6","2877","0","0","0","0","0","0","24917","0","0","0","72","6","2877","0","0","0","0","0","0","0","0","0","0","0","0","72","8","2877","72","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","6","2877","72","6","2877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Moody Gardens","3","34","3","1418","5","1","418","34","3","2940","24917","0","0","0","58","2","2640","15","3","2136","0","0","0","73","0","4776","0","0","0","0","0","0","15","3","19","3","18","3","12","3","6","2","3","1","0","0","24","2","1222","49","3","3554","0","0","0","0","0","0","0","0","0","0","0","0","5","1","418","0","0","0","0"
"2022","Moody Gardens","4","0","0","0","0","0","0","41","4","1800","24917","0","0","0","41","4","1800","0","0","0","0","0","0","41","4","1800","0","0","0","0","0","0","0","0","0","0","40","4","1","1","0","0","0","0","0","0","41","4","1800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","Moody Gardens","5","49","5","4992","0","0","0","13","2","707","24917","0","0","0","23","6","1233","39","2","4466","0","0","0","60","4","5636","0","0","0","2","1","63","14","5","27","2","20","2","1","1","0","0","0","0","0","0","46","3","4150","16","4","1549","0","0","0","11","2","767","0","0","0","12","1","865","0","0","0","0","0","0","0"
"2024","Moody Gardens","8","4","2","168","22","2","1800","88","8","4458","24917","0","0","0","74","7","3426","40","4","3000","0","0","0","114","8","6426","0","0","0","0","0","0","11","5","11","4","68","6","6","2","0","0","13","2","5","2","77","7","4372","37","6","2054","9","3","165","0","0","0","0","0","0","0","0","0","18","2","1604","0","0","0","0"
"2025","Moody Gardens","7","28","7","2938","9","2","670","110","5","6081","24917","0","0","0","98","6","4609","49","5","5080","0","0","0","147","7","9689","0","0","0","0","0","0","14","6","11","4","92","6","21","4","0","0","1","1","8","2","105","5","5034","42","7","4655","0","0","0","0","0","0","0","0","0","3","1","240","9","2","670","0","0","0","0"
"2018","Moss Landing Marine Laboratories","63","291","24","12789","0","0","0","875","52","38368","24918","0","0","0","1166","63","51157","0","0","0","0","0","0","974","60","44391","0","0","0","192","15","6766","427","57","654","58","64","39","0","0","20","1","1","1","0","0","947","59","43321","219","23","7836","1","1","25","29","5","7927","0","0","0","1","1","36","0","0","0","0","0","0","0"
"2001","Moss Landing Marine Laboratories","50","859","50","26035","0","0","0","50","8","1277","24918","0","0","0","909","50","27312","0","0","0","0","0","0","732","37","20718","0","0","0","105","14","4218","425","40","278","31","110","20","24","7","0","0","0","0","0","0","837","44","24936","72","6","2376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","Moss Landing Marine Laboratories","68","1544","68","50522","0","0","0","13","6","390","24918","0","0","0","1557","68","50912","1","1","10","0","0","0","1189","64","38578","0","0","0","368","37","12334","485","44","813","50","230","35","16","7","0","0","0","0","0","0","1286","58","41476","258","24","9046","0","0","0","137","3","2740","44","1","1768","0","0","0","0","0","0","6","1","840","0"
"1999","Moss Landing Marine Laboratories","54","1622","54","53969","0","0","0","127","10","3471","24918","0","0","0","1749","54","57440","0","0","0","0","0","0","1247","43","43407","0","0","0","500","19","6936","464","54","821","50","276","35","38","11","0","0","0","0","0","0","1398","54","47104","351","20","10336","0","0","0","0","0","0","5","2","142","2","1","82","0","0","0","2","2","6480","0"
"2000","Moss Landing Marine Laboratories","55","1805","65","57287","0","0","0","643","19","3004","24918","0","0","0","1930","65","60291","0","0","0","0","0","0","1684","65","57287","0","0","0","123","26","5025","493","55","1144","48","257","25","39","13","0","0","0","0","0","0","1793","55","55627","137","18","4664","0","0","0","32","2","321","4","1","101","0","0","0","0","0","0","0","0","0","0"
"2002","Moss Landing Marine Laboratories","60","1250","60","45331","0","0","0","18","9","526","24918","0","0","0","1268","60","45857","0","0","0","0","0","0","1164","53","41876","0","0","0","104","11","3981","359","39","529","42","338","27","42","10","0","0","0","0","0","0","1185","53","43322","84","7","2335","0","0","0","0","0","0","165","5","5884","0","0","0","0","0","0","0","0","0","2"
"2003","Moss Landing Marine Laboratories","50","1155","50","33968","0","0","0","39","17","1201","24918","0","0","0","1194","50","35169","0","0","0","0","0","0","868","29","25160","0","0","0","226","25","10009","482","35","356","40","296","29","75","6","0","0","0","0","0","0","1024","36","30579","170","14","4590","0","0","0","0","0","0","196","6","6778","0","0","0","0","0","0","0","0","0","1"
"2004","Moss Landing Marine Laboratories","69","1306","69","38634","0","0","0","49","19","1556","24918","0","0","0","1355","69","40190","0","0","0","0","0","0","980","45","32648","0","0","0","375","30","7542","553","69","518","61","236","44","42","10","6","3","0","0","0","0","969","69","28362","386","49","11828","0","0","0","8","1","280","122","4","4371","122","4","4371","0","0","0","0","0","0","1"
"2005","Moss Landing Marine Laboratories","61","1135","61","31908","0","0","0","121","20","3857","24918","0","0","0","1256","61","35765","0","0","0","0","0","0","660","39","18937","0","0","0","596","45","16828","691","58","406","59","137","44","21","6","1","1","0","0","0","0","897","59","22418","359","36","13347","0","0","0","14","2","121","10","1","171","10","1","171","0","0","0","0","0","0","0"
"2006","Moss Landing Marine Laboratories","58","1212","58","36269","3","1","60","116","23","3389","24918","0","0","0","1326","58","39521","2","1","87","3","1","110","743","58","21760","0","0","0","588","20","17958","529","56","603","55","172","39","27","12","0","0","0","0","0","0","1061","58","28901","270","31","10817","0","0","0","25","5","322","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","Moss Landing Marine Laboratories","63","1714","63","60291","0","0","0","63","13","1819","24918","0","0","0","1770","63","61879","0","0","0","7","1","231","1108","52","38191","0","0","0","669","42","23919","648","65","852","71","225","53","48","12","4","2","0","0","0","0","1343","63","45328","434","39","16782","0","0","0","62","9","1034","53","3","1823","6","3","196","0","0","0","0","0","0","1"
"2008","Moss Landing Marine Laboratories","63","1249","63","43353","0","0","0","62","15","2056","24918","1","1","42","1306","63","45187","0","0","0","4","2","180","619","37","21309","0","0","0","692","47","24100","459","57","622","61","208","48","21","7","1","1","0","0","0","0","921","63","29822","390","41","15587","0","0","0","22","12","441","41","3","1742","9","4","369","0","0","0","13","1","2360","0"
"2010","Moss Landing Marine Laboratories","57","1055","57","34609","0","0","0","41","19","1111","24918","6","2","229","1090","57","35491","0","0","0","0","0","0","767","40","25004","0","0","0","329","17","10716","361","57","416","57","198","45","121","18","0","0","0","0","0","0","812","57","23032","284","48","12688","0","0","0","12","2","109","0","0","0","121","7","4614","0","0","0","0","0","0","1"
"2011","Moss Landing Marine Laboratories","65","1458","65","53223","0","0","0","48","11","1724","24918","0","0","0","1498","65","54655","0","0","0","8","1","292","1136","42","38430","0","0","0","370","39","16517","853","65","497","61","134","36","20","4","2","2","0","0","0","0","1243","65","46232","263","37","8715","0","0","0","15","6","720","34","1","1323","0","0","0","0","0","0","0","0","0","0"
"2012","Moss Landing Marine Laboratories","64","961","64","33015","0","0","0","170","22","6382","24918","7","2","288","1124","64","39109","0","0","0","0","0","0","793","54","26918","0","0","0","338","33","12479","463","64","451","53","172","48","45","8","0","0","0","0","0","0","859","64","29491","272","38","9906","0","0","0","17","3","128","54","2","2117","0","0","0","0","0","0","0","0","0","0"
"2013","Moss Landing Marine Laboratories","68","851","63","34087","0","0","0","741","44","30789","24918","0","0","0","1592","68","64876","0","0","0","0","0","0","1111","46","46105","0","0","0","481","47","18771","630","62","811","61","143","45","8","7","0","0","0","0","0","0","1271","65","52180","321","42","12696","0","0","0","7","2","57","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Moss Landing Marine Laboratories","64","763","57","28231","0","0","0","594","38","24746","24918","0","0","0","1357","64","52977","0","0","0","0","0","0","993","49","39932","0","0","0","364","34","13045","638","59","563","59","136","44","20","5","0","0","0","0","0","0","1139","64","45477","218","27","7500","10","10","240","39","7","893","30","2","1068","0","0","0","0","0","0","0","0","0","0"
"2015","Moss Landing Marine Laboratories","51","1045","46","47538","0","0","0","934","40","39103","24918","0","0","0","1979","51","86641","0","0","0","0","0","0","1949","51","85404","0","0","0","30","7","1237","540","44","1279","48","158","32","2","2","0","0","0","0","0","0","1932","51","84892","47","14","1749","7","6","172","60","7","682","8","1","303","8","1","303","1","1","34","0","0","0","0"
"2016","Moss Landing Marine Laboratories","52","890","46","40163","0","0","0","370","36","13787","24918","0","0","0","1260","52","53950","0","0","0","0","0","0","1146","44","50183","0","0","0","114","10","3767","575","44","596","48","88","28","1","1","0","0","0","0","0","0","1130","51","49674","130","18","4276","4","2","97","45","7","449","0","0","0","6","1","288","0","0","0","0","0","0","0"
"2017","Moss Landing Marine Laboratories","63","1137","51","47237","0","0","0","562","42","20483","24918","0","0","0","1699","63","67720","0","0","0","0","0","0","1575","62","63491","0","0","0","124","14","4229","647","57","913","63","133","37","1","1","4","1","1","0","0","0","1560","63","63212","139","26","4508","0","0","0","79","5","855","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Moss Landing Marine Laboratories","51","560","43","20878","0","0","0","307","32","10880","24918","0","0","0","867","51","31758","0","0","0","0","0","0","720","44","26141","0","0","0","147","11","5617","402","36","404","51","57","34","2","2","2","1","0","0","0","0","735","51","25940","132","17","5818","3","2","90","56","5","516","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","Moss Landing Marine Laboratories","33","137","24","5245","0","0","0","347","33","13999","24918","0","0","0","484","33","19244","0","0","0","0","0","0","439","31","17659","0","0","0","45","5","1585","162","25","288","31","32","15","2","2","0","0","0","0","0","0","365","26","15321","119","13","3923","0","0","0","38","5","506","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Moss Landing Marine Laboratories","53","294","40","10930","0","0","0","499","39","20315","24918","0","0","0","793","53","31245","0","0","0","0","0","0","704","50","27877","0","0","0","89","14","3368","278","47","446","49","69","28","0","0","0","0","0","0","0","0","654","53","26496","139","21","4749","0","0","0","40","5","406","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Moss Landing Marine Laboratories","53","187","30","8078","0","0","0","535","45","20269","24918","0","0","0","722","53","28347","0","0","0","0","0","0","686","52","27104","0","0","0","36","6","1243","281","40","374","42","65","22","2","2","0","0","0","0","0","0","594","52","23605","128","6","4742","0","0","0","81","9","926","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","Moss Landing Marine Laboratories","42","309","33","12442","0","0","0","445","32","18428","24918","0","0","0","754","42","30870","0","0","0","0","0","0","746","42","30604","0","0","0","8","2","266","381","39","323","38","50","18","0","0","0","0","0","0","0","0","660","41","28053","94","12","2817","5","3","162","18","6","324","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2024","Moss Landing Marine Laboratories","52","445","40","81794","0","0","0","549","50","24549","24918","0","0","0","994","52","106343","0","0","0","0","0","0","982","52","106001","0","0","0","12","2","342","625","45","323","51","45","24","1","1","0","0","0","0","0","0","816","51","96963","178","27","9380","36","22","893","44","6","759","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","Moss Landing Marine Laboratories","60","345","46","13002","0","0","0","635","52","33329","24918","0","0","0","980","60","46331","0","0","0","0","0","0","963","60","45512","0","0","0","17","6","819","530","52","404","57","46","26","0","0","0","0","0","0","0","0","814","50","35300","166","25","11031","19","7","724","92","17","1927","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2018","Mote Marine Laboratory and Aquarium","51","2163","51","125878","24","1","1950","29","5","1067","24919","312","18","15614","1891","42","112281","13","1","1000","0","0","0","1777","31","108373","0","0","0","439","20","20522","2117","50","52","12","21","12","1","3","8","1","3","1","14","1","2148","51","124725","68","20","4170","439","20","20522","0","0","0","0","0","0","19","1","920","25","1","2020","0","0","0","0"
"2001","Mote Marine Laboratory and Aquarium","19","307","9","1361","0","0","0","103","6","3953","24919","0","0","0","410","11","1756","0","0","0","0","0","0","280","7","1154","0","0","0","130","4","6025","1323","11","2495","8","1735","6","54","1","0","0","51","0","0","0","387","11","1683","23","8","726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","Mote Marine Laboratory and Aquarium","17","252","14","7938","0","0","0","480","12","14502","24919","0","0","0","732","17","22440","0","0","0","0","0","0","539","12","16560","0","0","0","193","10","5880","235","14","265","12","196","11","26","5","10","5","0","0","0","0","698","16","21630","34","7","810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","Mote Marine Laboratory and Aquarium","32","425","28","12450","2","2","122","174","8","3585","24919","0","0","0","601","32","16157","0","0","0","0","0","0","377","14","10649","0","0","0","224","21","5508","426","28","89","8","72","4","8","4","4","2","2","0","0","0","557","32","14647","44","14","1510","0","0","0","0","0","0","0","0","0","0","0","0","6","2","214","0","0","0","0"
"2005","Mote Marine Laboratory and Aquarium","28","832","28","27545","25","3","1624","96","7","2568","24919","0","0","0","953","28","31737","0","0","0","0","0","0","846","28","28916","0","0","0","107","4","2821","680","28","168","14","48","8","32","7","2","2","5","3","18","3","850","28","28527","103","10","3210","0","0","0","0","0","0","0","0","0","7","2","511","25","3","1624","0","0","0","0"
"2006","Mote Marine Laboratory and Aquarium","40","541","40","22535","10","3","649","323","10","5970","24919","0","0","0","874","40","29154","0","0","0","0","0","0","787","40","26238","0","0","0","87","26","2916","630","32","157","16","44","9","26","6","2","2","5","3","10","3","822","32","27334","52","8","1820","0","0","0","0","0","0","0","0","0","0","0","0","10","3","649","0","0","0","0"
"2007","Mote Marine Laboratory and Aquarium","31","395","31","18290","9","3","486","205","14","4323","24919","0","0","0","609","29","23099","0","0","0","0","0","0","550","28","20817","0","0","0","59","21","2282","438","31","112","14","30","10","18","5","2","2","2","3","7","3","572","29","21616","37","5","1483","0","0","0","0","0","0","0","0","0","0","0","0","9","3","486","0","0","0","0"
"2008","Mote Marine Laboratory and Aquarium","24","646","24","23362","0","0","0","57","4","1875","24919","0","0","0","703","24","25237","0","0","0","0","0","0","587","19","21322","0","0","0","116","12","3915","593","23","64","6","37","6","9","6","0","0","0","0","0","0","703","24","25237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","Mote Marine Laboratory and Aquarium","23","1162","23","66595","9","1","519","26","3","1535","24919","0","0","0","1197","23","68649","0","0","0","0","0","0","730","8","33218","0","0","0","467","15","35431","1085","23","87","6","18","5","0","0","0","0","0","1","7","1","1143","23","66511","54","19","2138","0","0","0","0","0","0","0","0","0","6","1","657","6","1","858","0","0","0","0"
"2010","Mote Marine Laboratory and Aquarium","20","1281","20","59186","10","1","1072","51","3","819","24919","260","11","13000","1082","9","48077","0","0","0","0","0","0","1074","9","47786","0","0","0","268","13","13291","1195","20","102","8","14","7","21","3","1","1","0","1","9","1","1342","20","61077","0","0","0","260","11","13000","0","0","0","0","0","0","7","1","894","9","1","1017","0","0","0","0"
"2011","Mote Marine Laboratory and Aquarium","24","1706","23","92354","14","1","1361","49","3","1118","24919","263","13","13150","1506","11","81683","0","0","0","0","0","0","1503","10","81641","0","0","0","266","14","13192","1606","23","120","9","25","4","5","4","1","1","0","1","12","1","1724","24","92331","45","17","2502","263","13","13150","0","0","0","0","0","0","17","1","1734","23","1","1789","0","0","0","0"
"2012","Mote Marine Laboratory and Aquarium","21","1071","20","69101","20","1","1719","60","2","2733","24919","0","0","0","999","8","54953","0","0","0","152","13","18600","999","8","54953","0","0","0","152","13","18600","1061","21","49","5","18","3","4","3","2","1","3","1","14","1","1131","21","72018","20","1","1535","152","13","18600","0","0","0","0","0","0","17","1","1376","27","1","2199","0","0","0","0"
